[Measurement conditions]
Sample identification,
40.5200,3.0
40.5400,5.0
40.5600,4.0
40.5800,5.0
40.6000,7.0
40.6200,4.0
40.6400,5.0
40.6600,5.0
40.6800,7.0
40.7000,7.0
40.7200,4.0
40.7400,6.0
40.7600,6.0
40.7800,5.0
40.8000,7.0
40.8200,3.0
40.8400,8.0
40.8600,8.0
40.8800,3.0
40.9000,2.0
40.9200,5.0
40.9400,5.0
40.9600,4.0
40.9800,6.0
41.0000,4.0
41.0200,2.0
41.0400,6.0
41.0600,3.0
41.0800,3.0
41.1000,4.0
41.1200,6.0
41.1400,3.0
41.1600,3.0
41.1800,5.0
41.2000,5.0
41.2200,5.0
41.2400,7.0
41.2600,6.0
41.2800,4.0
41.3000,4.0
41.3200,0.0
41.3400,4.0
41.3600,1.0
41.3800,4.0
41.4000,3.0
41.4200,2.0
41.4400,4.0
41.4600,3.0
41.4800,8.0
41.5000,5.0
41.5200,2.0
41.5400,10.0
41.5600,7.0
41.5800,3.0
41.6000,3.0
41.6200,5.0
41.6400,4.0
41.6600,8.0
41.6800,4.0
41.7000,4.0
41.7200,3.0
41.7400,7.0
41.7600,4.0
41.7800,5.0
41.8000,7.0
41.8200,11.0
41.8400,3.0
41.8600,7.0
41.8800,8.0
41.9000,7.0
41.9200,3.0
41.9400,4.0
41.9600,5.0
41.9800,3.0
42.0000,8.0
42.0200,6.0
42.0400,6.0
42.0600,1.0
42.0800,2.0
42.1000,4.0
42.1200,5.0
42.1400,4.0
42.1600,5.0
42.1800,7.0
42.2000,5.0
42.2200,5.0
42.2400,8.0
42.2600,5.0
42.2800,4.0
42.3000,5.0
42.3200,8.0
42.3400,5.0
42.3600,3.0
42.3800,7.0
42.4000,5.0
42.4200,3.0
42.4400,3.0
42.4600,2.0
42.4800,2.0
42.5000,1.0
42.5200,7.0
42.5400,3.0
42.5600,6.0
42.5800,4.0
42.6000,3.0
42.6200,7.0
42.6400,3.0
42.6600,4.0
42.6800,4.0
42.7000,2.0
42.7200,3.0
42.7400,3.0
42.7600,6.0
42.7800,2.0
42.8000,5.0
42.8200,6.0
42.8400,3.0
42.8600,4.0
42.8800,4.0
42.9000,5.0
42.9200,8.0
42.9400,3.0
42.9600,3.0
42.9800,2.0
43.0000,3.0
43.0200,4.0
43.0400,3.0
43.0600,3.0
43.0800,3.0
43.1000,5.0
43.1200,6.0
43.1400,4.0
43.1600,4.0
43.1800,4.0
43.2000,6.0
43.2200,2.0
43.2400,7.0
43.2600,5.0
43.2800,3.0
43.3000,5.0
43.3200,7.0
43.3400,0.0
43.3600,5.0
43.3800,3.0
43.4000,5.0
43.4200,3.0
43.4400,4.0
43.4600,3.0
43.4800,4.0
43.5000,4.0
43.5200,3.0
43.5400,2.0
43.5600,3.0
43.5800,4.0
43.6000,6.0
43.6200,9.0
43.6400,4.0
43.6600,5.0
43.6800,5.0
43.7000,4.0
43.7200,4.0
43.7400,5.0
43.7600,5.0
43.7800,8.0
43.8000,3.0
43.8200,5.0
43.8400,5.0
43.8600,7.0
43.8800,5.0
43.9000,5.0
43.9200,4.0
43.9400,7.0
43.9600,7.0
43.9800,10.0
44.0000,9.0
44.0200,3.0
44.0400,6.0
44.0600,3.0
44.0800,4.0
44.1000,2.0
44.1200,5.0
44.1400,3.0
44.1600,5.0
44.1800,6.0
44.2000,5.0
44.2200,1.0
44.2400,3.0
44.2600,9.0
44.2800,5.0
44.3000,10.0
44.3200,7.0
44.3400,3.0
44.3600,4.0
44.3800,7.0
44.4000,4.0
44.4200,6.0
44.4400,7.0
44.4600,4.0
44.4800,0.0
44.5000,4.0
44.5200,1.0
44.5400,6.0
44.5600,4.0
44.5800,4.0
44.6000,8.0
44.6200,7.0
44.6400,4.0
44.6600,5.0
44.6800,7.0
44.7000,4.0
44.7200,5.0
44.7400,5.0
44.7600,5.0
44.7800,4.0
44.8000,5.0
44.8200,4.0
44.8400,6.0
44.8600,7.0
44.8800,3.0
44.9000,1.0
44.9200,5.0
44.9400,4.0
44.9600,5.0
44.9800,2.0
45.0000,2.0
45.0200,4.0
45.0400,4.0
45.0600,4.0
45.0800,2.0
45.1000,12.0
45.1200,3.0
45.1400,1.0
45.1600,0.0
45.1800,8.0
45.2000,5.0
45.2200,5.0
45.2400,5.0
45.2600,2.0
45.2800,4.0
45.3000,4.0
45.3200,4.0
45.3400,2.0
45.3600,6.0
45.3800,9.0
45.4000,6.0
45.4200,3.0
45.4400,7.0
45.4600,7.0
45.4800,7.0
45.5000,8.0
45.5200,7.0
45.5400,12.0
45.5600,8.0
45.5800,4.0
45.6000,3.0
45.6200,5.0
45.6400,5.0
45.6600,11.0
45.6800,7.0
45.7000,3.0
45.7200,3.0
45.7400,5.0
45.7600,6.0
45.7800,4.0
45.8000,10.0
45.8200,4.0
45.8400,6.0
45.8600,4.0
45.8800,8.0
45.9000,6.0
45.9200,6.0
45.9400,5.0
45.9600,2.0
45.9800,8.0
46.0000,4.0
46.0200,1.0
46.0400,2.0
46.0600,3.0
46.0800,6.0
46.1000,4.0
46.1200,7.0
46.1400,5.0
46.1600,6.0
46.1800,2.0
46.2000,5.0
46.2200,5.0
46.2400,3.0
46.2600,4.0
46.2800,6.0
46.3000,4.0
46.3200,2.0
46.3400,4.0
46.3600,3.0
46.3800,3.0
46.4000,5.0
46.4200,5.0
46.4400,7.0
46.4600,4.0
46.4800,2.0
46.5000,2.0
46.5200,3.0
46.5400,5.0
46.5600,7.0
46.5800,1.0
46.6000,4.0
46.6200,3.0
46.6400,3.0
46.6600,5.0
46.6800,3.0
46.7000,6.0
46.7200,4.0
46.7400,4.0
46.7600,4.0
46.7800,3.0
46.8000,2.0
46.8200,3.0
46.8400,7.0
46.8600,5.0
46.8800,5.0
46.9000,6.0
46.9200,3.0
46.9400,4.0
46.9600,2.0
46.9800,4.0
47.0000,7.0
47.0200,7.0
47.0400,4.0
47.0600,5.0
47.0800,4.0
47.1000,6.0
47.1200,1.0
47.1400,5.0
47.1600,1.0
47.1800,9.0
47.2000,0.0
47.2200,5.0
47.2400,11.0
47.2600,3.0
47.2800,7.0
47.3000,6.0
47.3200,13.0
47.3400,3.0
47.3600,10.0
47.3800,3.0
47.4000,3.0
47.4200,4.0
47.4400,6.0
47.4600,3.0
47.4800,6.0
47.5000,7.0
47.5200,8.0
47.5400,10.0
47.5600,12.0
47.5800,11.0
47.6000,11.0
47.6200,13.0
47.6400,19.0
47.6600,25.0
47.6800,31.0
47.7000,37.0
47.7200,35.0
47.7400,44.0
47.7600,39.0
47.7800,36.0
47.8000,29.0
47.8200,29.0
47.8400,22.0
47.8600,27.0
47.8800,29.0
47.9000,27.0
47.9200,18.0
47.9400,20.0
47.9600,15.0
47.9800,9.0
48.0000,8.0
48.0200,7.0
48.0400,4.0
48.0600,5.0
48.0800,3.0
48.1000,8.0
48.1200,5.0
48.1400,5.0
48.1600,3.0
48.1800,7.0
48.2000,6.0
48.2200,6.0
48.2400,4.0
48.2600,6.0
48.2800,7.0
48.3000,0.0
48.3200,4.0
48.3400,8.0
48.3600,10.0
48.3800,1.0
48.4000,4.0
48.4200,5.0
48.4400,6.0
48.4600,5.0
48.4800,3.0
48.5000,2.0
48.5200,7.0
48.5400,3.0
48.5600,4.0
48.5800,1.0
48.6000,5.0
48.6200,6.0
48.6400,4.0
48.6600,6.0
48.6800,2.0
48.7000,8.0
48.7200,6.0
48.7400,3.0
48.7600,5.0
48.7800,8.0
48.8000,4.0
48.8200,3.0
48.8400,3.0
48.8600,8.0
48.8800,6.0
48.9000,4.0
48.9200,2.0
48.9400,8.0
48.9600,4.0
48.9800,4.0
49.0000,7.0
49.0200,10.0
49.0400,3.0
49.0600,5.0
49.0800,6.0
49.1000,4.0
49.1200,3.0
49.1400,11.0
49.1600,5.0
49.1800,11.0
49.2000,9.0
49.2200,4.0
49.2400,8.0
49.2600,3.0
49.2800,2.0
49.3000,3.0
49.3200,6.0
49.3400,7.0
49.3600,4.0
49.3800,11.0
49.4000,11.0
49.4200,5.0
49.4400,6.0
49.4600,3.0
49.4800,8.0
49.5000,7.0
49.5200,5.0
49.5400,7.0
49.5600,4.0
49.5800,10.0
49.6000,7.0
49.6200,1.0
49.6400,5.0
49.6600,8.0
49.6800,7.0
49.7000,6.0
49.7200,8.0
49.7400,12.0
49.7600,4.0
49.7800,8.0
49.8000,12.0
49.8200,3.0
49.8400,12.0
49.8600,9.0
49.8800,14.0
49.9000,7.0
49.9200,9.0
49.9400,5.0
49.9600,7.0
49.9800,10.0
50.0000,9.0
50.0200,6.0
50.0400,14.0
50.0600,9.0
50.0800,11.0
50.1000,12.0
50.1200,11.0
50.1400,7.0
50.1600,13.0
50.1800,8.0
50.2000,14.0
50.2200,10.0
50.2400,15.0
50.2600,14.0
50.2800,14.0
50.3000,9.0
50.3200,10.0
50.3400,9.0
50.3600,17.0
50.3800,12.0
50.4000,13.0
50.4200,11.0
50.4400,13.0
50.4600,17.0
50.4800,13.0
50.5000,9.0
50.5200,16.0
50.5400,15.0
50.5600,8.0
50.5800,18.0
50.6000,16.0
50.6200,21.0
50.6400,13.0
50.6600,10.0
50.6800,15.0
50.7000,13.0
50.7200,20.0
50.7400,17.0
50.7600,20.0
50.7800,20.0
50.8000,13.0
50.8200,18.0
50.8400,19.0
50.8600,16.0
50.8800,22.0
50.9000,13.0
50.9200,18.0
50.9400,18.0
50.9600,19.0
50.9800,14.0
51.0000,9.0
51.0200,8.0
51.0400,12.0
51.0600,17.0
51.0800,16.0
51.1000,15.0
51.1200,14.0
51.1400,11.0
51.1600,13.0
51.1800,12.0
51.2000,17.0
51.2200,13.0
51.2400,11.0
51.2600,5.0
51.2800,12.0
51.3000,7.0
51.3200,17.0
51.3400,11.0
51.3600,13.0
51.3800,10.0
51.4000,12.0
51.4200,8.0
51.4400,10.0
51.4600,9.0
51.4800,11.0
51.5000,9.0
51.5200,9.0
51.5400,11.0
51.5600,8.0
51.5800,6.0
51.6000,8.0
51.6200,6.0
51.6400,4.0
51.6600,4.0
51.6800,9.0
51.7000,5.0
51.7200,6.0
51.7400,7.0
51.7600,6.0
51.7800,8.0
51.8000,2.0
51.8200,2.0
51.8400,2.0
51.8600,7.0
51.8800,4.0
51.9000,6.0
51.9200,6.0
51.9400,2.0
51.9600,7.0
51.9800,6.0
52.0000,5.0
52.0200,8.0
52.0400,6.0
52.0600,3.0
52.0800,8.0
52.1000,5.0
52.1200,4.0
52.1400,3.0
52.1600,7.0
52.1800,6.0
52.2000,4.0
52.2200,5.0
52.2400,4.0
52.2600,5.0
52.2800,9.0
52.3000,6.0
52.3200,6.0
52.3400,6.0
52.3600,1.0
52.3800,7.0
52.4000,4.0
52.4200,8.0
52.4400,5.0
52.4600,3.0
52.4800,4.0
52.5000,8.0
52.5200,3.0
52.5400,9.0
52.5600,4.0
52.5800,4.0
52.6000,2.0
52.6200,4.0
52.6400,5.0
52.6600,4.0
52.6800,10.0
52.7000,4.0
52.7200,5.0
52.7400,6.0
52.7600,3.0
52.7800,1.0
52.8000,3.0
52.8200,4.0
52.8400,1.0
52.8600,2.0
52.8800,1.0
52.9000,5.0
52.9200,4.0
52.9400,2.0
52.9600,7.0
52.9800,8.0
53.0000,6.0
53.0200,0.0
53.0400,3.0
53.0600,2.0
53.0800,3.0
53.1000,2.0
53.1200,3.0
53.1400,3.0
53.1600,2.0
53.1800,3.0
53.2000,3.0
53.2200,2.0
53.2400,0.0
53.2600,1.0
53.2800,3.0
53.3000,0.0
53.3200,2.0
53.3400,0.0
53.3600,5.0
53.3800,3.0
53.4000,2.0
53.4200,3.0
53.4400,5.0
53.4600,2.0
53.4800,1.0
53.5000,2.0
53.5200,2.0
53.5400,5.0
53.5600,3.0
53.5800,1.0
53.6000,2.0
53.6200,2.0
53.6400,1.0
53.6600,1.0
53.6800,1.0
53.7000,2.0
53.7200,1.0
53.7400,3.0
53.7600,2.0
53.7800,0.0
53.8000,2.0
53.8200,2.0
53.8400,3.0
53.8600,7.0
53.8800,1.0
53.9000,5.0
53.9200,1.0
53.9400,4.0
53.9600,4.0
53.9800,1.0
54.0000,4.0
54.0200,5.0
54.0400,2.0
54.0600,6.0
54.0800,5.0
54.1000,2.0
54.1200,4.0
54.1400,4.0
54.1600,2.0
54.1800,1.0
54.2000,3.0
54.2200,3.0
54.2400,2.0
54.2600,2.0
54.2800,1.0
54.3000,1.0
54.3200,2.0
54.3400,3.0
54.3600,2.0
54.3800,1.0
54.4000,2.0
54.4200,4.0
54.4400,3.0
54.4600,7.0
54.4800,6.0
54.5000,6.0
54.5200,5.0
54.5400,5.0
54.5600,2.0
54.5800,8.0
54.6000,5.0
54.6200,5.0
54.6400,3.0
54.6600,1.0
54.6800,2.0
54.7000,5.0
54.7200,6.0
54.7400,5.0
54.7600,3.0
54.7800,1.0
54.8000,4.0
54.8200,1.0
54.8400,3.0
54.8600,1.0
54.8800,2.0
54.9000,1.0
54.9200,3.0
54.9400,2.0
54.9600,0.0
54.9800,2.0
55.0000,4.0
55.0200,4.0
55.0400,7.0
55.0600,2.0
55.0800,1.0
55.1000,5.0
55.1200,3.0
55.1400,1.0
55.1600,5.0
55.1800,2.0
55.2000,3.0
55.2200,2.0
55.2400,3.0
55.2600,2.0
55.2800,1.0
55.3000,4.0
55.3200,2.0
55.3400,5.0
55.3600,2.0
55.3800,4.0
55.4000,3.0
55.4200,2.0
55.4400,4.0
55.4600,2.0
55.4800,0.0
55.5000,2.0
55.5200,3.0
55.5400,2.0
55.5600,4.0
55.5800,4.0
55.6000,7.0
55.6200,4.0
55.6400,2.0
55.6600,1.0
55.6800,4.0
55.7000,1.0
55.7200,1.0
55.7400,2.0
55.7600,3.0
55.7800,4.0
55.8000,0.0
55.8200,1.0
55.8400,3.0
55.8600,4.0
55.8800,2.0
55.9000,3.0
55.9200,3.0
55.9400,3.0
55.9600,2.0
55.9800,0.0
56.0000,4.0
56.0200,0.0
56.0400,4.0
56.0600,4.0
56.0800,5.0
56.1000,3.0
56.1200,2.0
56.1400,1.0
56.1600,4.0
56.1800,1.0
56.2000,3.0
56.2200,6.0
56.2400,2.0
56.2600,3.0
56.2800,1.0
56.3000,4.0
56.3200,5.0
56.3400,10.0
56.3600,2.0
56.3800,2.0
56.4000,4.0
56.4200,1.0
56.4400,4.0
56.4600,3.0
56.4800,1.0
56.5000,3.0
56.5200,3.0
56.5400,4.0
56.5600,2.0
56.5800,1.0
56.6000,2.0
56.6200,3.0
56.6400,3.0
56.6600,2.0
56.6800,3.0
56.7000,2.0
56.7200,2.0
56.7400,3.0
56.7600,5.0
56.7800,2.0
56.8000,4.0
56.8200,2.0
56.8400,2.0
56.8600,1.0
56.8800,4.0
56.9000,3.0
56.9200,4.0
56.9400,3.0
56.9600,3.0
56.9800,4.0
57.0000,6.0
57.0200,1.0
57.0400,5.0
57.0600,8.0
57.0800,3.0
57.1000,3.0
57.1200,4.0
57.1400,4.0
57.1600,9.0
57.1800,4.0
57.2000,17.0
57.2200,8.0
57.2400,12.0
57.2600,12.0
57.2800,20.0
57.3000,21.0
57.3200,20.0
57.3400,11.0
57.3600,15.0
57.3800,23.0
57.4000,13.0
57.4200,14.0
57.4400,9.0
57.4600,5.0
57.4800,7.0
57.5000,7.0
57.5200,7.0
57.5400,6.0
57.5600,9.0
57.5800,6.0
57.6000,1.0
57.6200,2.0
57.6400,6.0
57.6600,3.0
57.6800,5.0
57.7000,4.0
57.7200,3.0
57.7400,4.0
57.7600,7.0
57.7800,0.0
57.8000,5.0
57.8200,2.0
57.8400,6.0
57.8600,1.0
57.8800,8.0
57.9000,6.0
57.9200,5.0
57.9400,8.0
57.9600,7.0
57.9800,6.0
58.0000,5.0
58.0200,3.0
58.0400,5.0
58.0600,8.0
58.0800,4.0
58.1000,8.0
58.1200,6.0
58.1400,10.0
58.1600,4.0
58.1800,8.0
58.2000,12.0
58.2200,15.0
58.2400,12.0
58.2600,11.0
58.2800,14.0
58.3000,17.0
58.3200,15.0
58.3400,13.0
58.3600,18.0
58.3800,17.0
58.4000,15.0
58.4200,15.0
58.4400,19.0
58.4600,16.0
58.4800,18.0
58.5000,12.0
58.5200,22.0
58.5400,24.0
58.5600,22.0
58.5800,20.0
58.6000,24.0
58.6200,22.0
58.6400,16.0
58.6600,22.0
58.6800,18.0
58.7000,23.0
58.7200,24.0
58.7400,24.0
58.7600,15.0
58.7800,20.0
58.8000,20.0
58.8200,21.0
58.8400,12.0
58.8600,16.0
58.8800,14.0
58.9000,17.0
58.9200,13.0
58.9400,15.0
58.9600,16.0
58.9800,16.0
59.0000,14.0
59.0200,12.0
59.0400,8.0
59.0600,11.0
59.0800,16.0
59.1000,5.0
59.1200,10.0
59.1400,4.0
59.1600,8.0
59.1800,3.0
59.2000,6.0
59.2200,6.0
59.2400,6.0
59.2600,6.0
59.2800,4.0
59.3000,3.0
59.3200,4.0
59.3400,6.0
59.3600,3.0
59.3800,8.0
59.4000,6.0
59.4200,1.0
59.4400,3.0
59.4600,5.0
59.4800,5.0
59.5000,6.0
59.5200,1.0
59.5400,4.0
59.5600,7.0
59.5800,9.0
59.6000,3.0
59.6200,7.0
59.6400,4.0
59.6600,2.0
59.6800,7.0
59.7000,2.0
59.7200,6.0
59.7400,5.0
59.7600,2.0
59.7800,3.0
59.8000,5.0
59.8200,5.0
59.8400,1.0
59.8600,2.0
59.8800,3.0
59.9000,6.0
59.9200,4.0
59.9400,3.0
59.9600,4.0
59.9800,6.0
60.0000,3.0
60.0200,2.0
60.0400,1.0
60.0600,3.0
60.0800,5.0
60.1000,0.0
60.1200,7.0
60.1400,3.0
60.1600,2.0
60.1800,4.0
60.2000,1.0
60.2200,4.0
60.2400,3.0
60.2600,1.0
60.2800,5.0
60.3000,3.0
60.3200,3.0
60.3400,3.0
60.3600,7.0
60.3800,9.0
60.4000,3.0
60.4200,3.0
60.4400,1.0
60.4600,2.0
60.4800,4.0
60.5000,8.0
60.5200,4.0
60.5400,3.0
60.5600,0.0
60.5800,6.0
60.6000,2.0
60.6200,6.0
60.6400,2.0
60.6600,0.0
60.6800,1.0
60.7000,4.0
60.7200,5.0
60.7400,4.0
60.7600,2.0
60.7800,6.0
60.8000,1.0
60.8200,3.0
60.8400,2.0
60.8600,2.0
60.8800,4.0
60.9000,4.0
60.9200,2.0
60.9400,2.0
60.9600,4.0
60.9800,7.0
61.0000,5.0
61.0200,4.0
61.0400,2.0
61.0600,2.0
61.0800,2.0
61.1000,4.0
61.1200,4.0
61.1400,7.0
61.1600,4.0
61.1800,4.0
61.2000,2.0
61.2200,2.0
61.2400,4.0
61.2600,2.0
61.2800,4.0
61.3000,7.0
61.3200,3.0
61.3400,5.0
61.3600,4.0
61.3800,3.0
61.4000,5.0
61.4200,4.0
61.4400,8.0
61.4600,5.0
61.4800,3.0
61.5000,9.0
61.5200,7.0
61.5400,5.0
61.5600,3.0
61.5800,5.0
61.6000,3.0
61.6200,7.0
61.6400,5.0
61.6600,9.0
61.6800,10.0
61.7000,10.0
61.7200,6.0
61.7400,12.0
61.7600,6.0
61.7800,12.0
61.8000,11.0
61.8200,11.0
61.8400,18.0
61.8600,13.0
61.8800,13.0
61.9000,14.0
61.9200,8.0
61.9400,14.0
61.9600,14.0
61.9800,11.0
62.0000,5.0
62.0200,13.0
62.0400,10.0
62.0600,8.0
62.0800,16.0
62.1000,6.0
62.1200,10.0
62.1400,16.0
62.1600,6.0
62.1800,13.0
62.2000,9.0
62.2200,10.0
62.2400,12.0
62.2600,13.0
62.2800,7.0
62.3000,9.0
62.3200,10.0
62.3400,9.0
62.3600,6.0
62.3800,10.0
62.4000,10.0
62.4200,11.0
62.4400,6.0
62.4600,6.0
62.4800,8.0
62.5000,9.0
62.5200,8.0
62.5400,9.0
62.5600,6.0
62.5800,4.0
62.6000,7.0
62.6200,8.0
62.6400,9.0
62.6600,9.0
62.6800,8.0
62.7000,10.0
62.7200,10.0
62.7400,13.0
62.7600,9.0
62.7800,8.0
62.8000,8.0
62.8200,10.0
62.8400,15.0
62.8600,17.0
62.8800,17.0
62.9000,20.0
62.9200,27.0
62.9400,40.0
62.9600,46.0
62.9800,40.0
63.0000,37.0
63.0200,45.0
63.0400,35.0
63.0600,50.0
63.0800,31.0
63.1000,38.0
63.1200,27.0
63.1400,28.0
63.1600,26.0
63.1800,25.0
63.2000,26.0
63.2200,16.0
63.2400,12.0
63.2600,13.0
63.2800,14.0
63.3000,11.0
63.3200,10.0
63.3400,10.0
63.3600,6.0
63.3800,7.0
63.4000,8.0
63.4200,2.0
63.4400,7.0
63.4600,4.0
63.4800,1.0
63.5000,2.0
63.5200,3.0
63.5400,3.0
63.5600,0.0
63.5800,3.0
63.6000,1.0
63.6200,4.0
63.6400,1.0
63.6600,4.0
63.6800,4.0
63.7000,5.0
63.7200,1.0
63.7400,1.0
63.7600,4.0
63.7800,0.0
63.8000,3.0
63.8200,3.0
63.8400,4.0
63.8600,2.0
63.8800,4.0
63.9000,1.0
63.9200,2.0
63.9400,3.0
63.9600,0.0
63.9800,2.0
64.0000,3.0
64.0200,2.0
64.0400,3.0
64.0600,4.0
64.0800,3.0
64.1000,4.0
64.1200,4.0
64.1400,4.0
64.1600,1.0
64.1800,3.0
64.2000,3.0
64.2200,4.0
64.2400,6.0
64.2600,4.0
64.2800,1.0
64.3000,2.0
64.3200,2.0
64.3400,2.0
64.3600,3.0
64.3800,3.0
64.4000,2.0
64.4200,4.0
64.4400,3.0
64.4600,2.0
64.4800,4.0
64.5000,4.0
64.5200,0.0
64.5400,2.0
64.5600,3.0
64.5800,1.0
64.6000,5.0
64.6200,2.0
64.6400,1.0
64.6600,4.0
64.6800,3.0
64.7000,2.0
64.7200,2.0
64.7400,5.0
64.7600,3.0
64.7800,0.0
64.8000,1.0
64.8200,5.0
64.8400,3.0
64.8600,3.0
64.8800,2.0
64.9000,3.0
64.9200,0.0
64.9400,2.0
64.9600,4.0
64.9800,4.0
65.0000,3.0
65.0200,1.0
65.0400,3.0
65.0600,9.0
65.0800,3.0
65.1000,4.0
65.1200,2.0
65.1400,2.0
65.1600,4.0
65.1800,1.0
65.2000,2.0
65.2200,1.0
65.2400,3.0
65.2600,3.0
65.2800,2.0
65.3000,1.0
65.3200,2.0
65.3400,5.0
65.3600,2.0
65.3800,4.0
65.4000,4.0
65.4200,2.0
65.4400,0.0
65.4600,3.0
65.4800,0.0
65.5000,3.0
65.5200,5.0
65.5400,0.0
65.5600,5.0
65.5800,3.0
65.6000,2.0
65.6200,0.0
65.6400,3.0
65.6600,1.0
65.6800,4.0
65.7000,2.0
65.7200,1.0
65.7400,3.0
65.7600,3.0
65.7800,1.0
65.8000,3.0
65.8200,3.0
65.8400,3.0
65.8600,0.0
65.8800,2.0
65.9000,4.0
65.9200,1.0
65.9400,4.0
65.9600,2.0
65.9800,5.0
66.0000,3.0
66.0200,2.0
66.0400,1.0
66.0600,4.0
66.0800,5.0
66.1000,3.0
66.1200,3.0
66.1400,5.0
66.1600,4.0
66.1800,3.0
66.2000,4.0
66.2200,2.0
66.2400,2.0
66.2600,4.0
66.2800,6.0
66.3000,2.0
66.3200,0.0
66.3400,2.0
66.3600,5.0
66.3800,0.0
66.4000,2.0
66.4200,5.0
66.4400,2.0
66.4600,2.0
66.4800,3.0
66.5000,3.0
66.5200,2.0
66.5400,6.0
66.5600,4.0
66.5800,5.0
66.6000,4.0
66.6200,2.0
66.6400,4.0
66.6600,1.0
66.6800,1.0
66.7000,3.0
66.7200,1.0
66.7400,1.0
66.7600,4.0
66.7800,5.0
66.8000,7.0
66.8200,1.0
66.8400,1.0
66.8600,4.0
66.8800,2.0
66.9000,3.0
66.9200,5.0
66.9400,2.0
66.9600,3.0
66.9800,5.0
67.0000,4.0
67.0200,8.0
67.0400,1.0
67.0600,4.0
67.0800,2.0
67.1000,2.0
67.1200,5.0
67.1400,3.0
67.1600,3.0
67.1800,2.0
67.2000,5.0
67.2200,8.0
67.2400,4.0
67.2600,9.0
67.2800,4.0
67.3000,6.0
67.3200,7.0
67.3400,4.0
67.3600,10.0
67.3800,6.0
67.4000,4.0
67.4200,4.0
67.4400,5.0
67.4600,4.0
67.4800,5.0
67.5000,7.0
67.5200,7.0
67.5400,5.0
67.5600,2.0
67.5800,3.0
67.6000,4.0
67.6200,7.0
67.6400,3.0
67.6600,4.0
67.6800,5.0
67.7000,9.0
67.7200,4.0
67.7400,8.0
67.7600,5.0
67.7800,3.0
67.8000,6.0
67.8200,5.0
67.8400,1.0
67.8600,3.0
67.8800,8.0
67.9000,5.0
67.9200,14.0
67.9400,11.0
67.9600,6.0
67.9800,5.0
68.0000,4.0
68.0200,4.0
68.0400,8.0
68.0600,5.0
68.0800,4.0
68.1000,9.0
68.1200,8.0
68.1400,3.0
68.1600,3.0
68.1800,7.0
68.2000,9.0
68.2200,3.0
68.2400,9.0
68.2600,16.0
68.2800,7.0
68.3000,11.0
68.3200,5.0
68.3400,7.0
68.3600,10.0
68.3800,12.0
68.4000,12.0
68.4200,19.0
68.4400,16.0
68.4600,16.0
68.4800,20.0
68.5000,19.0
68.5200,18.0
68.5400,23.0
68.5600,26.0
68.5800,23.0
68.6000,31.0
68.6200,26.0
68.6400,30.0
68.6600,32.0
68.6800,17.0
68.7000,22.0
68.7200,21.0
68.7400,9.0
68.7600,19.0
68.7800,13.0
68.8000,18.0
68.8200,12.0
68.8400,13.0
68.8600,12.0
68.8800,8.0
68.9000,6.0
68.9200,11.0
68.9400,10.0
68.9600,8.0
68.9800,8.0
69.0000,7.0
69.0200,7.0
69.0400,6.0
69.0600,6.0
69.0800,9.0
69.1000,3.0
69.1200,3.0
69.1400,4.0
69.1600,6.0
69.1800,4.0
69.2000,5.0
69.2200,4.0
69.2400,5.0
69.2600,2.0
69.2800,3.0
69.3000,5.0
69.3200,3.0
69.3400,4.0
69.3600,9.0
69.3800,5.0
69.4000,3.0
69.4200,2.0
69.4400,6.0
69.4600,5.0
69.4800,6.0
69.5000,4.0
69.5200,5.0
69.5400,7.0
69.5600,0.0
69.5800,5.0
69.6000,0.0
69.6200,2.0
69.6400,7.0
69.6600,3.0
69.6800,3.0
69.7000,4.0
69.7200,8.0
69.7400,4.0
69.7600,6.0
69.7800,5.0
69.8000,15.0
69.8200,8.0
69.8400,7.0
69.8600,11.0
69.8800,11.0
69.9000,6.0
69.9200,12.0
69.9400,15.0
69.9600,19.0
69.9800,8.0
70.0000,16.0
70.0200,10.0
70.0400,10.0
70.0600,10.0
70.0800,8.0
70.1000,7.0
70.1200,13.0
70.1400,7.0
70.1600,6.0
70.1800,9.0
70.2000,3.0
70.2200,7.0
70.2400,2.0
70.2600,8.0
70.2800,2.0
70.3000,4.0
70.3200,3.0
70.3400,6.0
70.3600,6.0
70.3800,6.0
70.4000,8.0
70.4200,2.0
70.4400,4.0
70.4600,4.0
70.4800,4.0
70.5000,2.0
70.5200,2.0
70.5400,7.0
70.5600,2.0
70.5800,2.0
70.6000,1.0
70.6200,2.0
70.6400,5.0
70.6600,6.0
70.6800,3.0
70.7000,3.0
70.7200,1.0
70.7400,5.0
70.7600,3.0
70.7800,5.0
70.8000,5.0
70.8200,3.0
70.8400,1.0
70.8600,3.0
70.8800,1.0
70.9000,3.0
70.9200,5.0
70.9400,1.0
70.9600,9.0
70.9800,4.0
71.0000,3.0
71.0200,3.0
71.0400,1.0
71.0600,4.0
71.0800,3.0
71.1000,3.0
71.1200,6.0
71.1400,4.0
71.1600,5.0
71.1800,2.0
71.2000,3.0
71.2200,3.0
71.2400,5.0
71.2600,3.0
71.2800,3.0
71.3000,3.0
71.3200,2.0
71.3400,4.0
71.3600,4.0
71.3800,8.0
71.4000,4.0
71.4200,6.0
71.4400,3.0
71.4600,4.0
71.4800,3.0
71.5000,3.0
71.5200,7.0
71.5400,4.0
71.5600,3.0
