[Measurement conditions]
Sample identification,
50.5200,3.0
50.5400,3.0
50.5600,3.0
50.5800,1.0
50.6000,3.0
50.6200,5.0
50.6400,3.0
50.6600,2.0
50.6800,9.0
50.7000,3.0
50.7200,2.0
50.7400,2.0
50.7600,1.0
50.7800,2.0
50.8000,2.0
50.8200,0.0
50.8400,5.0
50.8600,0.0
50.8800,1.0
50.9000,0.0
50.9200,1.0
50.9400,5.0
50.9600,3.0
50.9800,2.0
51.0000,4.0
51.0200,2.0
51.0400,6.0
51.0600,0.0
51.0800,1.0
51.1000,0.0
51.1200,3.0
51.1400,2.0
51.1600,1.0
51.1800,6.0
51.2000,2.0
51.2200,0.0
51.2400,2.0
51.2600,3.0
51.2800,1.0
51.3000,3.0
51.3200,3.0
51.3400,1.0
51.3600,3.0
51.3800,3.0
51.4000,2.0
51.4200,1.0
51.4400,0.0
51.4600,2.0
51.4800,4.0
51.5000,1.0
51.5200,4.0
51.5400,2.0
51.5600,5.0
51.5800,2.0
51.6000,2.0
51.6200,4.0
51.6400,5.0
51.6600,1.0
51.6800,5.0
51.7000,1.0
51.7200,2.0
51.7400,1.0
51.7600,4.0
51.7800,4.0
51.8000,6.0
51.8200,3.0
51.8400,0.0
51.8600,3.0
51.8800,3.0
51.9000,2.0
51.9200,3.0
51.9400,3.0
51.9600,2.0
51.9800,2.0
52.0000,2.0
52.0200,3.0
52.0400,3.0
52.0600,1.0
52.0800,5.0
52.1000,6.0
52.1200,3.0
52.1400,1.0
52.1600,7.0
52.1800,1.0
52.2000,2.0
52.2200,1.0
52.2400,3.0
52.2600,1.0
52.2800,2.0
52.3000,7.0
52.3200,4.0
52.3400,4.0
52.3600,3.0
52.3800,3.0
52.4000,4.0
52.4200,1.0
52.4400,4.0
52.4600,3.0
52.4800,2.0
52.5000,3.0
52.5200,4.0
52.5400,2.0
52.5600,2.0
52.5800,5.0
52.6000,3.0
52.6200,1.0
52.6400,1.0
52.6600,3.0
52.6800,3.0
52.7000,1.0
52.7200,3.0
52.7400,3.0
52.7600,5.0
52.7800,3.0
52.8000,1.0
52.8200,1.0
52.8400,0.0
52.8600,1.0
52.8800,3.0
52.9000,0.0
52.9200,2.0
52.9400,2.0
52.9600,2.0
52.9800,5.0
53.0000,3.0
53.0200,3.0
53.0400,2.0
53.0600,5.0
53.0800,3.0
53.1000,2.0
53.1200,2.0
53.1400,3.0
53.1600,3.0
53.1800,4.0
53.2000,2.0
53.2200,5.0
53.2400,3.0
53.2600,3.0
53.2800,3.0
53.3000,6.0
53.3200,2.0
53.3400,3.0
53.3600,5.0
53.3800,2.0
53.4000,4.0
53.4200,3.0
53.4400,3.0
53.4600,1.0
53.4800,7.0
53.5000,3.0
53.5200,4.0
53.5400,2.0
53.5600,5.0
53.5800,2.0
53.6000,5.0
53.6200,4.0
53.6400,2.0
53.6600,2.0
53.6800,1.0
53.7000,3.0
53.7200,2.0
53.7400,4.0
53.7600,3.0
53.7800,3.0
53.8000,5.0
53.8200,3.0
53.8400,1.0
53.8600,1.0
53.8800,4.0
53.9000,5.0
53.9200,3.0
53.9400,3.0
53.9600,3.0
53.9800,6.0
54.0000,2.0
54.0200,6.0
54.0400,2.0
54.0600,4.0
54.0800,5.0
54.1000,4.0
54.1200,4.0
54.1400,0.0
54.1600,1.0
54.1800,1.0
54.2000,4.0
54.2200,2.0
54.2400,0.0
54.2600,2.0
54.2800,3.0
54.3000,3.0
54.3200,3.0
54.3400,1.0
54.3600,2.0
54.3800,2.0
54.4000,2.0
54.4200,1.0
54.4400,6.0
54.4600,3.0
54.4800,6.0
54.5000,7.0
54.5200,5.0
54.5400,5.0
54.5600,2.0
54.5800,7.0
54.6000,7.0
54.6200,6.0
54.6400,6.0
54.6600,1.0
54.6800,6.0
54.7000,2.0
54.7200,3.0
54.7400,6.0
54.7600,5.0
54.7800,4.0
54.8000,6.0
54.8200,3.0
54.8400,3.0
54.8600,2.0
54.8800,2.0
54.9000,6.0
54.9200,2.0
54.9400,3.0
54.9600,4.0
54.9800,5.0
55.0000,3.0
55.0200,5.0
55.0400,1.0
55.0600,5.0
55.0800,5.0
55.1000,4.0
55.1200,6.0
55.1400,6.0
55.1600,6.0
55.1800,2.0
55.2000,2.0
55.2200,5.0
55.2400,4.0
55.2600,6.0
55.2800,5.0
55.3000,5.0
55.3200,5.0
55.3400,4.0
55.3600,7.0
55.3800,8.0
55.4000,8.0
55.4200,3.0
55.4400,7.0
55.4600,4.0
55.4800,11.0
55.5000,6.0
55.5200,9.0
55.5400,11.0
55.5600,6.0
55.5800,14.0
55.6000,6.0
55.6200,13.0
55.6400,7.0
55.6600,17.0
55.6800,9.0
55.7000,13.0
55.7200,10.0
55.7400,14.0
55.7600,9.0
55.7800,16.0
55.8000,7.0
55.8200,22.0
55.8400,19.0
55.8600,26.0
55.8800,24.0
55.9000,29.0
55.9200,57.0
55.9400,49.0
55.9600,64.0
55.9800,92.0
56.0000,129.0
56.0200,173.0
56.0400,211.0
56.0600,276.0
56.0800,280.0
56.1000,280.0
56.1200,231.0
56.1400,201.0
56.1600,178.0
56.1800,155.0
56.2000,139.0
56.2200,138.0
56.2400,127.0
56.2600,102.0
56.2800,83.0
56.3000,63.0
56.3200,57.0
56.3400,47.0
56.3600,23.0
56.3800,13.0
56.4000,13.0
56.4200,13.0
56.4400,7.0
56.4600,13.0
56.4800,18.0
56.5000,5.0
56.5200,4.0
56.5400,13.0
56.5600,8.0
56.5800,6.0
56.6000,6.0
56.6200,2.0
56.6400,3.0
56.6600,3.0
56.6800,5.0
56.7000,7.0
56.7200,2.0
56.7400,1.0
56.7600,6.0
56.7800,3.0
56.8000,1.0
56.8200,4.0
56.8400,1.0
56.8600,4.0
56.8800,5.0
56.9000,3.0
56.9200,1.0
56.9400,2.0
56.9600,3.0
56.9800,1.0
57.0000,7.0
57.0200,3.0
57.0400,6.0
57.0600,5.0
57.0800,1.0
57.1000,4.0
57.1200,5.0
57.1400,4.0
57.1600,5.0
57.1800,2.0
57.2000,3.0
57.2200,4.0
57.2400,1.0
57.2600,2.0
57.2800,4.0
57.3000,6.0
57.3200,6.0
57.3400,3.0
57.3600,1.0
57.3800,3.0
57.4000,0.0
57.4200,1.0
57.4400,0.0
57.4600,2.0
57.4800,1.0
57.5000,1.0
57.5200,4.0
57.5400,2.0
57.5600,3.0
57.5800,3.0
57.6000,3.0
57.6200,4.0
57.6400,3.0
57.6600,2.0
57.6800,5.0
57.7000,2.0
57.7200,2.0
57.7400,3.0
57.7600,3.0
57.7800,3.0
57.8000,2.0
57.8200,1.0
57.8400,2.0
57.8600,2.0
57.8800,4.0
57.9000,1.0
57.9200,3.0
57.9400,2.0
57.9600,2.0
57.9800,2.0
58.0000,2.0
58.0200,0.0
58.0400,1.0
58.0600,2.0
58.0800,2.0
58.1000,2.0
58.1200,3.0
58.1400,1.0
58.1600,3.0
58.1800,4.0
58.2000,2.0
58.2200,0.0
58.2400,2.0
58.2600,2.0
58.2800,5.0
58.3000,0.0
58.3200,1.0
58.3400,2.0
58.3600,4.0
58.3800,3.0
58.4000,1.0
58.4200,0.0
58.4400,0.0
58.4600,1.0
58.4800,1.0
58.5000,1.0
58.5200,2.0
58.5400,3.0
58.5600,3.0
58.5800,4.0
58.6000,2.0
58.6200,1.0
58.6400,1.0
58.6600,2.0
58.6800,2.0
58.7000,2.0
58.7200,1.0
58.7400,5.0
58.7600,3.0
58.7800,1.0
58.8000,1.0
58.8200,1.0
58.8400,3.0
58.8600,1.0
58.8800,0.0
58.9000,2.0
58.9200,3.0
58.9400,3.0
58.9600,2.0
58.9800,3.0
59.0000,1.0
59.0200,4.0
59.0400,1.0
59.0600,3.0
59.0800,2.0
59.1000,4.0
59.1200,3.0
59.1400,5.0
59.1600,1.0
59.1800,2.0
59.2000,5.0
59.2200,0.0
59.2400,2.0
59.2600,0.0
59.2800,1.0
59.3000,3.0
59.3200,1.0
59.3400,2.0
59.3600,1.0
59.3800,4.0
59.4000,2.0
59.4200,4.0
59.4400,4.0
59.4600,3.0
59.4800,1.0
59.5000,1.0
59.5200,2.0
59.5400,3.0
59.5600,1.0
59.5800,1.0
59.6000,4.0
59.6200,1.0
59.6400,4.0
59.6600,1.0
59.6800,3.0
59.7000,2.0
59.7200,1.0
59.7400,1.0
59.7600,0.0
59.7800,2.0
59.8000,1.0
59.8200,1.0
59.8400,3.0
59.8600,0.0
59.8800,2.0
59.9000,1.0
59.9200,3.0
59.9400,1.0
59.9600,1.0
59.9800,3.0
60.0000,2.0
60.0200,5.0
60.0400,1.0
60.0600,1.0
60.0800,2.0
60.1000,2.0
60.1200,2.0
60.1400,2.0
60.1600,3.0
60.1800,2.0
60.2000,0.0
60.2200,5.0
60.2400,0.0
60.2600,2.0
60.2800,1.0
60.3000,0.0
60.3200,1.0
60.3400,0.0
60.3600,4.0
60.3800,3.0
60.4000,2.0
60.4200,2.0
60.4400,2.0
60.4600,1.0
60.4800,1.0
60.5000,2.0
60.5200,1.0
60.5400,1.0
60.5600,1.0
60.5800,2.0
60.6000,3.0
60.6200,3.0
60.6400,1.0
60.6600,1.0
60.6800,0.0
60.7000,2.0
60.7200,2.0
60.7400,0.0
60.7600,3.0
60.7800,0.0
60.8000,1.0
60.8200,2.0
60.8400,2.0
60.8600,0.0
60.8800,3.0
60.9000,0.0
60.9200,3.0
60.9400,2.0
60.9600,3.0
60.9800,3.0
61.0000,0.0
61.0200,1.0
61.0400,1.0
61.0600,0.0
61.0800,4.0
61.1000,3.0
61.1200,5.0
61.1400,3.0
61.1600,3.0
61.1800,3.0
61.2000,4.0
61.2200,1.0
61.2400,2.0
61.2600,1.0
61.2800,6.0
61.3000,2.0
61.3200,1.0
61.3400,0.0
61.3600,1.0
61.3800,2.0
61.4000,0.0
61.4200,3.0
61.4400,1.0
61.4600,1.0
61.4800,1.0
61.5000,1.0
61.5200,4.0
61.5400,3.0
61.5600,3.0
61.5800,1.0
61.6000,4.0
61.6200,2.0
61.6400,0.0
61.6600,1.0
61.6800,3.0
61.7000,4.0
61.7200,1.0
61.7400,1.0
61.7600,2.0
61.7800,1.0
61.8000,1.0
61.8200,1.0
61.8400,2.0
61.8600,1.0
61.8800,2.0
61.9000,2.0
61.9200,6.0
61.9400,0.0
61.9600,2.0
61.9800,0.0
62.0000,4.0
62.0200,2.0
62.0400,2.0
62.0600,4.0
62.0800,1.0
62.1000,2.0
62.1200,1.0
62.1400,4.0
62.1600,0.0
62.1800,4.0
62.2000,2.0
62.2200,4.0
62.2400,1.0
62.2600,0.0
62.2800,3.0
62.3000,1.0
62.3200,0.0
62.3400,1.0
62.3600,4.0
62.3800,4.0
62.4000,3.0
62.4200,1.0
62.4400,2.0
62.4600,1.0
62.4800,1.0
62.5000,3.0
62.5200,1.0
62.5400,0.0
62.5600,3.0
62.5800,4.0
62.6000,0.0
62.6200,2.0
62.6400,3.0
62.6600,2.0
62.6800,2.0
62.7000,2.0
62.7200,1.0
62.7400,0.0
62.7600,2.0
62.7800,0.0
62.8000,4.0
62.8200,3.0
62.8400,6.0
62.8600,2.0
62.8800,1.0
62.9000,2.0
62.9200,3.0
62.9400,2.0
62.9600,1.0
62.9800,0.0
63.0000,1.0
63.0200,3.0
63.0400,0.0
63.0600,3.0
63.0800,1.0
63.1000,2.0
63.1200,0.0
63.1400,1.0
63.1600,2.0
63.1800,1.0
63.2000,3.0
63.2200,1.0
63.2400,3.0
63.2600,1.0
63.2800,4.0
63.3000,2.0
63.3200,0.0
63.3400,1.0
63.3600,3.0
63.3800,3.0
63.4000,1.0
63.4200,0.0
63.4400,0.0
63.4600,2.0
63.4800,1.0
63.5000,3.0
63.5200,2.0
63.5400,1.0
63.5600,2.0
63.5800,1.0
63.6000,1.0
63.6200,2.0
63.6400,0.0
63.6600,0.0
63.6800,1.0
63.7000,1.0
63.7200,1.0
63.7400,3.0
63.7600,2.0
63.7800,4.0
63.8000,4.0
63.8200,1.0
63.8400,2.0
63.8600,3.0
63.8800,3.0
63.9000,0.0
63.9200,1.0
63.9400,2.0
63.9600,1.0
63.9800,0.0
64.0000,2.0
64.0200,2.0
64.0400,3.0
64.0600,0.0
64.0800,1.0
64.1000,2.0
64.1200,2.0
64.1400,1.0
64.1600,1.0
64.1800,2.0
64.2000,1.0
64.2200,0.0
64.2400,5.0
64.2600,3.0
64.2800,0.0
64.3000,0.0
64.3200,5.0
64.3400,2.0
64.3600,5.0
64.3800,1.0
64.4000,3.0
64.4200,1.0
64.4400,0.0
64.4600,1.0
64.4800,3.0
64.5000,2.0
64.5200,0.0
64.5400,1.0
64.5600,4.0
64.5800,5.0
64.6000,1.0
64.6200,3.0
64.6400,1.0
64.6600,1.0
64.6800,2.0
64.7000,0.0
64.7200,3.0
64.7400,1.0
64.7600,2.0
64.7800,1.0
64.8000,5.0
64.8200,2.0
64.8400,3.0
64.8600,1.0
64.8800,3.0
64.9000,0.0
64.9200,0.0
64.9400,3.0
64.9600,3.0
64.9800,1.0
65.0000,2.0
65.0200,4.0
65.0400,0.0
65.0600,1.0
65.0800,1.0
65.1000,0.0
65.1200,3.0
65.1400,0.0
65.1600,1.0
65.1800,1.0
65.2000,2.0
65.2200,0.0
65.2400,2.0
65.2600,0.0
65.2800,1.0
65.3000,1.0
65.3200,3.0
65.3400,2.0
65.3600,2.0
65.3800,3.0
65.4000,1.0
65.4200,0.0
65.4400,2.0
65.4600,0.0
65.4800,1.0
65.5000,2.0
65.5200,4.0
65.5400,0.0
65.5600,0.0
65.5800,2.0
65.6000,0.0
65.6200,1.0
65.6400,2.0
65.6600,0.0
65.6800,0.0
65.7000,1.0
65.7200,2.0
65.7400,1.0
65.7600,1.0
65.7800,3.0
65.8000,1.0
65.8200,0.0
65.8400,4.0
65.8600,1.0
65.8800,1.0
65.9000,2.0
65.9200,1.0
65.9400,2.0
65.9600,3.0
65.9800,2.0
66.0000,0.0
66.0200,3.0
66.0400,3.0
66.0600,4.0
66.0800,5.0
66.1000,1.0
66.1200,3.0
66.1400,1.0
66.1600,0.0
66.1800,1.0
66.2000,0.0
66.2200,3.0
66.2400,2.0
66.2600,0.0
66.2800,1.0
66.3000,1.0
66.3200,1.0
66.3400,2.0
66.3600,1.0
66.3800,2.0
66.4000,0.0
66.4200,0.0
66.4400,3.0
66.4600,0.0
66.4800,1.0
66.5000,2.0
66.5200,2.0
66.5400,2.0
66.5600,1.0
66.5800,1.0
66.6000,2.0
66.6200,2.0
66.6400,5.0
66.6600,2.0
66.6800,0.0
66.7000,4.0
66.7200,1.0
66.7400,1.0
66.7600,4.0
66.7800,2.0
66.8000,1.0
66.8200,1.0
66.8400,3.0
66.8600,2.0
66.8800,2.0
66.9000,3.0
66.9200,1.0
66.9400,2.0
66.9600,2.0
66.9800,1.0
67.0000,0.0
67.0200,5.0
67.0400,2.0
67.0600,4.0
67.0800,0.0
67.1000,2.0
67.1200,2.0
67.1400,0.0
67.1600,2.0
67.1800,0.0
67.2000,3.0
67.2200,2.0
67.2400,2.0
67.2600,2.0
67.2800,2.0
67.3000,2.0
67.3200,0.0
67.3400,3.0
67.3600,1.0
67.3800,2.0
67.4000,3.0
67.4200,1.0
67.4400,1.0
67.4600,3.0
67.4800,1.0
67.5000,2.0
67.5200,0.0
67.5400,3.0
67.5600,3.0
67.5800,3.0
67.6000,1.0
67.6200,2.0
67.6400,3.0
67.6600,2.0
67.6800,1.0
67.7000,3.0
67.7200,2.0
67.7400,4.0
67.7600,1.0
67.7800,1.0
67.8000,2.0
67.8200,3.0
67.8400,3.0
67.8600,4.0
67.8800,1.0
67.9000,3.0
67.9200,2.0
67.9400,3.0
67.9600,5.0
67.9800,4.0
68.0000,1.0
68.0200,3.0
68.0400,4.0
68.0600,1.0
68.0800,3.0
68.1000,4.0
68.1200,3.0
68.1400,0.0
68.1600,2.0
68.1800,2.0
68.2000,4.0
68.2200,1.0
68.2400,2.0
68.2600,4.0
68.2800,0.0
68.3000,4.0
68.3200,1.0
68.3400,4.0
68.3600,3.0
68.3800,6.0
68.4000,4.0
68.4200,4.0
68.4400,2.0
68.4600,3.0
68.4800,1.0
68.5000,3.0
68.5200,1.0
68.5400,4.0
68.5600,4.0
68.5800,4.0
68.6000,3.0
68.6200,5.0
68.6400,3.0
68.6600,3.0
68.6800,3.0
68.7000,3.0
68.7200,1.0
68.7400,6.0
68.7600,10.0
68.7800,6.0
68.8000,6.0
68.8200,5.0
68.8400,8.0
68.8600,12.0
68.8800,9.0
68.9000,12.0
68.9200,12.0
68.9400,14.0
68.9600,19.0
68.9800,22.0
69.0000,32.0
69.0200,36.0
69.0400,45.0
69.0600,57.0
69.0800,60.0
69.1000,77.0
69.1200,67.0
69.1400,49.0
69.1600,63.0
69.1800,36.0
69.2000,17.0
69.2200,33.0
69.2400,41.0
69.2600,26.0
69.2800,31.0
69.3000,31.0
69.3200,28.0
69.3400,27.0
69.3600,17.0
69.3800,20.0
69.4000,14.0
69.4200,14.0
69.4400,6.0
69.4600,8.0
69.4800,11.0
69.5000,6.0
69.5200,3.0
69.5400,5.0
69.5600,2.0
69.5800,2.0
69.6000,3.0
69.6200,0.0
69.6400,1.0
69.6600,3.0
69.6800,0.0
69.7000,2.0
69.7200,4.0
69.7400,2.0
69.7600,4.0
69.7800,0.0
69.8000,2.0
69.8200,3.0
69.8400,3.0
69.8600,1.0
69.8800,0.0
69.9000,2.0
69.9200,5.0
69.9400,1.0
69.9600,4.0
69.9800,1.0
70.0000,1.0
70.0200,0.0
70.0400,3.0
70.0600,1.0
70.0800,0.0
70.1000,2.0
70.1200,2.0
70.1400,1.0
70.1600,3.0
70.1800,2.0
70.2000,5.0
70.2200,2.0
70.2400,3.0
70.2600,2.0
70.2800,2.0
70.3000,2.0
70.3200,0.0
70.3400,4.0
70.3600,2.0
70.3800,1.0
70.4000,1.0
70.4200,2.0
70.4400,1.0
70.4600,2.0
70.4800,1.0
70.5000,3.0
70.5200,2.0
70.5400,1.0
70.5600,0.0
70.5800,2.0
70.6000,1.0
70.6200,1.0
70.6400,1.0
70.6600,1.0
70.6800,4.0
70.7000,4.0
70.7200,2.0
70.7400,1.0
70.7600,3.0
70.7800,0.0
70.8000,4.0
70.8200,2.0
70.8400,1.0
70.8600,1.0
70.8800,4.0
70.9000,1.0
70.9200,5.0
70.9400,0.0
70.9600,2.0
70.9800,1.0
71.0000,2.0
71.0200,1.0
71.0400,1.0
71.0600,0.0
71.0800,1.0
71.1000,2.0
71.1200,0.0
71.1400,3.0
71.1600,0.0
71.1800,2.0
71.2000,1.0
71.2200,0.0
71.2400,3.0
71.2600,2.0
71.2800,3.0
71.3000,2.0
71.3200,2.0
71.3400,1.0
71.3600,4.0
71.3800,2.0
71.4000,1.0
71.4200,2.0
71.4400,3.0
71.4600,1.0
71.4800,1.0
71.5000,1.0
71.5200,3.0
71.5400,1.0
71.5600,1.0
71.5800,0.0
71.6000,4.0
71.6200,2.0
71.6400,0.0
71.6600,1.0
71.6800,2.0
71.7000,0.0
71.7200,1.0
71.7400,0.0
71.7600,1.0
71.7800,0.0
71.8000,0.0
71.8200,1.0
71.8400,0.0
71.8600,2.0
71.8800,3.0
71.9000,1.0
71.9200,0.0
71.9400,4.0
71.9600,0.0
71.9800,0.0
72.0000,4.0
72.0200,1.0
72.0400,2.0
72.0600,1.0
72.0800,3.0
72.1000,2.0
72.1200,2.0
72.1400,0.0
72.1600,0.0
72.1800,1.0
72.2000,1.0
72.2200,1.0
72.2400,0.0
72.2600,0.0
72.2800,2.0
72.3000,4.0
72.3200,2.0
72.3400,2.0
72.3600,1.0
72.3800,4.0
72.4000,3.0
72.4200,1.0
72.4400,0.0
72.4600,3.0
72.4800,4.0
72.5000,0.0
72.5200,3.0
72.5400,1.0
72.5600,4.0
72.5800,1.0
72.6000,1.0
72.6200,3.0
72.6400,0.0
72.6600,2.0
72.6800,2.0
72.7000,0.0
72.7200,1.0
72.7400,1.0
72.7600,5.0
72.7800,3.0
72.8000,4.0
72.8200,1.0
72.8400,2.0
72.8600,2.0
72.8800,1.0
72.9000,2.0
72.9200,2.0
72.9400,3.0
72.9600,0.0
72.9800,3.0
73.0000,1.0
73.0200,0.0
73.0400,3.0
73.0600,0.0
73.0800,2.0
73.1000,2.0
73.1200,2.0
73.1400,1.0
73.1600,2.0
73.1800,1.0
73.2000,6.0
73.2200,1.0
73.2400,2.0
73.2600,4.0
73.2800,5.0
73.3000,2.0
73.3200,2.0
73.3400,4.0
73.3600,2.0
73.3800,3.0
73.4000,2.0
73.4200,3.0
73.4400,0.0
73.4600,0.0
73.4800,4.0
73.5000,2.0
73.5200,1.0
73.5400,1.0
73.5600,0.0
73.5800,2.0
73.6000,0.0
73.6200,2.0
73.6400,3.0
73.6600,0.0
73.6800,1.0
73.7000,1.0
73.7200,0.0
73.7400,0.0
73.7600,1.0
73.7800,1.0
73.8000,3.0
73.8200,3.0
73.8400,1.0
73.8600,0.0
73.8800,4.0
73.9000,4.0
73.9200,1.0
73.9400,2.0
73.9600,1.0
73.9800,1.0
74.0000,1.0
74.0200,0.0
74.0400,1.0
74.0600,2.0
74.0800,3.0
74.1000,3.0
74.1200,1.0
74.1400,2.0
74.1600,0.0
74.1800,0.0
74.2000,2.0
74.2200,1.0
74.2400,3.0
74.2600,2.0
74.2800,1.0
74.3000,4.0
74.3200,1.0
74.3400,0.0
74.3600,3.0
74.3800,0.0
74.4000,5.0
74.4200,3.0
74.4400,2.0
74.4600,2.0
74.4800,2.0
74.5000,3.0
74.5200,1.0
74.5400,1.0
74.5600,2.0
74.5800,2.0
74.6000,1.0
74.6200,4.0
74.6400,3.0
74.6600,0.0
74.6800,1.0
74.7000,0.0
74.7200,1.0
74.7400,5.0
74.7600,2.0
74.7800,1.0
74.8000,1.0
74.8200,0.0
74.8400,4.0
74.8600,5.0
74.8800,3.0
74.9000,1.0
74.9200,2.0
74.9400,0.0
74.9600,3.0
74.9800,4.0
75.0000,2.0
75.0200,0.0
75.0400,2.0
75.0600,0.0
75.0800,3.0
75.1000,2.0
75.1200,2.0
75.1400,1.0
75.1600,1.0
75.1800,1.0
75.2000,4.0
75.2200,1.0
75.2400,0.0
75.2600,2.0
75.2800,2.0
75.3000,1.0
75.3200,4.0
75.3400,3.0
75.3600,2.0
75.3800,3.0
75.4000,2.0
75.4200,4.0
75.4400,3.0
75.4600,1.0
75.4800,4.0
75.5000,3.0
75.5200,5.0
75.5400,6.0
75.5600,4.0
75.5800,2.0
75.6000,3.0
75.6200,1.0
75.6400,2.0
75.6600,3.0
75.6800,2.0
75.7000,3.0
75.7200,2.0
75.7400,1.0
75.7600,6.0
75.7800,0.0
75.8000,1.0
75.8200,5.0
75.8400,4.0
75.8600,1.0
75.8800,6.0
75.9000,4.0
75.9200,8.0
75.9400,12.0
75.9600,5.0
75.9800,6.0
76.0000,6.0
76.0200,11.0
76.0400,6.0
76.0600,12.0
76.0800,4.0
76.1000,13.0
76.1200,12.0
76.1400,13.0
76.1600,9.0
76.1800,16.0
76.2000,12.0
76.2200,25.0
76.2400,32.0
76.2600,32.0
76.2800,48.0
76.3000,77.0
76.3200,101.0
76.3400,91.0
76.3600,118.0
76.3800,101.0
76.4000,98.0
76.4200,89.0
76.4400,59.0
76.4600,40.0
76.4800,42.0
76.5000,46.0
76.5200,43.0
76.5400,40.0
76.5600,43.0
76.5800,37.0
76.6000,50.0
76.6200,47.0
76.6400,33.0
76.6600,33.0
76.6800,22.0
76.7000,12.0
76.7200,8.0
76.7400,12.0
76.7600,5.0
76.7800,3.0
76.8000,7.0
76.8200,6.0
76.8400,5.0
76.8600,6.0
76.8800,3.0
76.9000,4.0
76.9200,6.0
76.9400,3.0
76.9600,2.0
76.9800,3.0
77.0000,5.0
77.0200,1.0
77.0400,2.0
77.0600,4.0
77.0800,5.0
77.1000,4.0
77.1200,3.0
77.1400,0.0
77.1600,5.0
77.1800,1.0
77.2000,4.0
77.2200,0.0
77.2400,2.0
77.2600,4.0
77.2800,2.0
77.3000,4.0
77.3200,1.0
77.3400,0.0
77.3600,5.0
77.3800,5.0
77.4000,2.0
77.4200,6.0
77.4400,3.0
77.4600,2.0
77.4800,2.0
77.5000,2.0
77.5200,2.0
77.5400,2.0
77.5600,1.0
77.5800,2.0
77.6000,4.0
77.6200,1.0
77.6400,1.0
77.6600,1.0
77.6800,1.0
77.7000,2.0
77.7200,4.0
77.7400,2.0
77.7600,1.0
77.7800,1.0
77.8000,1.0
77.8200,1.0
77.8400,1.0
77.8600,2.0
77.8800,2.0
77.9000,3.0
77.9200,1.0
77.9400,4.0
77.9600,2.0
77.9800,4.0
78.0000,2.0
78.0200,4.0
78.0400,1.0
78.0600,0.0
78.0800,3.0
78.1000,3.0
78.1200,3.0
78.1400,1.0
78.1600,0.0
78.1800,1.0
78.2000,0.0
78.2200,0.0
78.2400,2.0
78.2600,1.0
78.2800,2.0
78.3000,0.0
78.3200,2.0
78.3400,1.0
78.3600,1.0
78.3800,1.0
78.4000,5.0
78.4200,1.0
78.4400,1.0
78.4600,2.0
78.4800,1.0
78.5000,5.0
78.5200,5.0
78.5400,3.0
78.5600,2.0
78.5800,0.0
78.6000,0.0
78.6200,0.0
78.6400,1.0
78.6600,0.0
78.6800,3.0
78.7000,1.0
78.7200,2.0
78.7400,1.0
78.7600,3.0
78.7800,3.0
78.8000,2.0
78.8200,1.0
78.8400,1.0
78.8600,2.0
78.8800,1.0
78.9000,5.0
78.9200,0.0
78.9400,3.0
78.9600,1.0
78.9800,2.0
79.0000,0.0
79.0200,3.0
79.0400,1.0
79.0600,0.0
79.0800,2.0
79.1000,3.0
79.1200,1.0
79.1400,3.0
79.1600,2.0
79.1800,1.0
79.2000,2.0
79.2200,2.0
79.2400,0.0
79.2600,1.0
79.2800,1.0
79.3000,5.0
79.3200,2.0
79.3400,2.0
79.3600,0.0
79.3800,1.0
79.4000,0.0
79.4200,4.0
79.4400,3.0
79.4600,4.0
79.4800,1.0
79.5000,0.0
79.5200,2.0
79.5400,1.0
79.5600,5.0
79.5800,2.0
79.6000,1.0
79.6200,2.0
79.6400,3.0
79.6600,3.0
79.6800,3.0
79.7000,3.0
79.7200,2.0
79.7400,5.0
79.7600,1.0
79.7800,0.0
79.8000,1.0
79.8200,4.0
79.8400,2.0
79.8600,1.0
79.8800,3.0
79.9000,2.0
79.9200,1.0
79.9400,0.0
79.9600,0.0
79.9800,3.0
80.0000,1.0
80.0200,4.0
80.0400,2.0
80.0600,2.0
80.0800,2.0
80.1000,1.0
80.1200,1.0
80.1400,0.0
80.1600,3.0
80.1800,2.0
80.2000,1.0
80.2200,2.0
80.2400,0.0
80.2600,1.0
80.2800,1.0
80.3000,1.0
80.3200,1.0
80.3400,3.0
80.3600,4.0
80.3800,3.0
80.4000,1.0
80.4200,3.0
80.4400,6.0
80.4600,1.0
80.4800,0.0
80.5000,3.0
80.5200,1.0
80.5400,3.0
80.5600,2.0
80.5800,2.0
80.6000,1.0
80.6200,3.0
80.6400,4.0
80.6600,2.0
80.6800,1.0
80.7000,0.0
80.7200,2.0
80.7400,0.0
80.7600,3.0
80.7800,0.0
80.8000,3.0
80.8200,1.0
80.8400,4.0
80.8600,0.0
80.8800,2.0
80.9000,1.0
80.9200,1.0
80.9400,2.0
80.9600,1.0
80.9800,3.0
81.0000,4.0
81.0200,2.0
81.0400,4.0
81.0600,1.0
81.0800,0.0
81.1000,0.0
81.1200,0.0
81.1400,1.0
81.1600,3.0
81.1800,2.0
81.2000,4.0
81.2200,5.0
81.2400,6.0
81.2600,3.0
81.2800,0.0
81.3000,2.0
81.3200,2.0
81.3400,0.0
81.3600,2.0
81.3800,2.0
81.4000,2.0
81.4200,5.0
81.4400,1.0
81.4600,0.0
81.4800,2.0
81.5000,1.0
81.5200,3.0
81.5400,0.0
81.5600,1.0
