[Measurement conditions]
Sample identification,
60.4000,0.0
60.4200,1.0
60.4400,1.0
60.4600,1.0
60.4800,0.0
60.5000,0.0
60.5200,0.0
60.5400,0.0
60.5600,0.0
60.5800,1.0
60.6000,1.0
60.6200,1.0
60.6400,4.0
60.6600,3.0
60.6800,1.0
60.7000,1.0
60.7200,1.0
60.7400,1.0
60.7600,0.0
60.7800,0.0
60.8000,0.0
60.8200,1.0
60.8400,0.0
60.8600,0.0
60.8800,1.0
60.9000,1.0
60.9200,1.0
60.9400,1.0
60.9600,1.0
60.9800,1.0
61.0000,2.0
61.0200,4.0
61.0400,1.0
61.0600,1.0
61.0800,1.0
61.1000,2.0
61.1200,1.0
61.1400,3.0
61.1600,1.0
61.1800,0.0
61.2000,1.0
61.2200,2.0
61.2400,0.0
61.2600,2.0
61.2800,1.0
61.3000,2.0
61.3200,0.0
61.3400,0.0
61.3600,1.0
61.3800,0.0
61.4000,4.0
61.4200,0.0
61.4400,2.0
61.4600,2.0
61.4800,2.0
61.5000,2.0
61.5200,3.0
61.5400,2.0
61.5600,0.0
61.5800,1.0
61.6000,2.0
61.6200,1.0
61.6400,2.0
61.6600,1.0
61.6800,2.0
61.7000,3.0
61.7200,0.0
61.7400,3.0
61.7600,0.0
61.7800,0.0
61.8000,0.0
61.8200,0.0
61.8400,0.0
61.8600,0.0
61.8800,0.0
61.9000,0.0
61.9200,1.0
61.9400,1.0
61.9600,0.0
61.9800,3.0
62.0000,2.0
62.0200,0.0
62.0400,0.0
62.0600,0.0
62.0800,0.0
62.1000,0.0
62.1200,0.0
62.1400,0.0
62.1600,0.0
62.1800,0.0
62.2000,0.0
62.2200,1.0
62.2400,2.0
62.2600,1.0
62.2800,3.0
62.3000,2.0
62.3200,1.0
62.3400,2.0
62.3600,1.0
62.3800,2.0
62.4000,2.0
62.4200,2.0
62.4400,0.0
62.4600,1.0
62.4800,0.0
62.5000,0.0
62.5200,0.0
62.5400,1.0
62.5600,1.0
62.5800,1.0
62.6000,1.0
62.6200,2.0
62.6400,0.0
62.6600,0.0
62.6800,1.0
62.7000,1.0
62.7200,2.0
62.7400,1.0
62.7600,2.0
62.7800,1.0
62.8000,3.0
62.8200,2.0
62.8400,3.0
62.8600,0.0
62.8800,0.0
62.9000,2.0
62.9200,1.0
62.9400,1.0
62.9600,3.0
62.9800,1.0
63.0000,2.0
63.0200,3.0
63.0400,1.0
63.0600,0.0
63.0800,0.0
63.1000,0.0
63.1200,0.0
63.1400,0.0
63.1600,4.0
63.1800,0.0
63.2000,1.0
63.2200,0.0
63.2400,1.0
63.2600,1.0
63.2800,2.0
63.3000,2.0
63.3200,0.0
63.3400,0.0
63.3600,1.0
63.3800,1.0
63.4000,0.0
63.4200,0.0
63.4400,3.0
63.4600,2.0
63.4800,0.0
63.5000,0.0
63.5200,0.0
63.5400,1.0
63.5600,0.0
63.5800,1.0
63.6000,2.0
63.6200,0.0
63.6400,0.0
63.6600,2.0
63.6800,2.0
63.7000,0.0
63.7200,2.0
63.7400,1.0
63.7600,1.0
63.7800,1.0
63.8000,2.0
63.8200,1.0
63.8400,3.0
63.8600,0.0
63.8800,2.0
63.9000,0.0
63.9200,2.0
63.9400,0.0
63.9600,0.0
63.9800,1.0
64.0000,1.0
64.0200,0.0
64.0400,1.0
64.0600,1.0
64.0800,0.0
64.1000,0.0
64.1200,1.0
64.1400,1.0
64.1600,2.0
64.1800,3.0
64.2000,0.0
64.2200,2.0
64.2400,1.0
64.2600,1.0
64.2800,2.0
64.3000,3.0
64.3200,0.0
64.3400,1.0
64.3600,1.0
64.3800,0.0
64.4000,1.0
64.4200,1.0
64.4400,1.0
64.4600,2.0
64.4800,0.0
64.5000,0.0
64.5200,3.0
64.5400,1.0
64.5600,2.0
64.5800,3.0
64.6000,3.0
64.6200,4.0
64.6400,5.0
64.6600,5.0
64.6800,4.0
64.7000,12.0
64.7200,3.0
64.7400,2.0
64.7600,5.0
64.7800,3.0
64.8000,2.0
64.8200,1.0
64.8400,3.0
64.8600,4.0
64.8800,0.0
64.9000,2.0
64.9200,0.0
64.9400,2.0
64.9600,0.0
64.9800,2.0
65.0000,0.0
65.0200,1.0
65.0400,0.0
65.0600,2.0
65.0800,1.0
65.1000,1.0
65.1200,2.0
65.1400,2.0
65.1600,1.0
65.1800,0.0
65.2000,0.0
65.2200,2.0
65.2400,3.0
65.2600,0.0
65.2800,0.0
65.3000,2.0
65.3200,3.0
65.3400,2.0
65.3600,2.0
65.3800,2.0
65.4000,0.0
65.4200,3.0
65.4400,2.0
65.4600,1.0
65.4800,2.0
65.5000,2.0
65.5200,1.0
65.5400,1.0
65.5600,1.0
65.5800,0.0
65.6000,0.0
65.6200,0.0
65.6400,0.0
65.6600,3.0
65.6800,0.0
65.7000,2.0
65.7200,0.0
65.7400,0.0
65.7600,0.0
65.7800,1.0
65.8000,0.0
65.8200,0.0
65.8400,1.0
65.8600,1.0
65.8800,0.0
65.9000,0.0
65.9200,1.0
65.9400,1.0
65.9600,1.0
65.9800,2.0
66.0000,0.0
66.0200,0.0
66.0400,1.0
66.0600,0.0
66.0800,1.0
66.1000,0.0
66.1200,1.0
66.1400,1.0
66.1600,1.0
66.1800,1.0
66.2000,1.0
66.2200,1.0
66.2400,1.0
66.2600,0.0
66.2800,1.0
66.3000,2.0
66.3200,1.0
66.3400,1.0
66.3600,3.0
66.3800,1.0
66.4000,2.0
66.4200,1.0
66.4400,0.0
66.4600,0.0
66.4800,1.0
66.5000,0.0
66.5200,2.0
66.5400,2.0
66.5600,2.0
66.5800,0.0
66.6000,3.0
66.6200,1.0
66.6400,0.0
66.6600,0.0
66.6800,1.0
66.7000,4.0
66.7200,0.0
66.7400,1.0
66.7600,2.0
66.7800,2.0
66.8000,1.0
66.8200,1.0
66.8400,4.0
66.8600,0.0
66.8800,1.0
66.9000,2.0
66.9200,1.0
66.9400,0.0
66.9600,5.0
66.9800,1.0
67.0000,0.0
67.0200,0.0
67.0400,2.0
67.0600,0.0
67.0800,2.0
67.1000,2.0
67.1200,1.0
67.1400,0.0
67.1600,0.0
67.1800,3.0
67.2000,1.0
67.2200,0.0
67.2400,0.0
67.2600,2.0
67.2800,1.0
67.3000,1.0
67.3200,3.0
67.3400,1.0
67.3600,1.0
67.3800,1.0
67.4000,1.0
67.4200,1.0
67.4400,0.0
67.4600,0.0
67.4800,4.0
67.5000,1.0
67.5200,0.0
67.5400,2.0
67.5600,0.0
67.5800,3.0
67.6000,1.0
67.6200,2.0
67.6400,0.0
67.6600,3.0
67.6800,0.0
67.7000,1.0
67.7200,0.0
67.7400,0.0
67.7600,3.0
67.7800,2.0
67.8000,1.0
67.8200,2.0
67.8400,0.0
67.8600,2.0
67.8800,0.0
67.9000,0.0
67.9200,1.0
67.9400,2.0
67.9600,3.0
67.9800,0.0
68.0000,2.0
68.0200,0.0
68.0400,1.0
68.0600,2.0
68.0800,3.0
68.1000,1.0
68.1200,2.0
68.1400,1.0
68.1600,1.0
68.1800,0.0
68.2000,1.0
68.2200,1.0
68.2400,1.0
68.2600,2.0
68.2800,1.0
68.3000,1.0
68.3200,4.0
68.3400,3.0
68.3600,3.0
68.3800,0.0
68.4000,1.0
68.4200,2.0
68.4400,3.0
68.4600,2.0
68.4800,0.0
68.5000,2.0
68.5200,0.0
68.5400,2.0
68.5600,0.0
68.5800,1.0
68.6000,2.0
68.6200,1.0
68.6400,1.0
68.6600,3.0
68.6800,3.0
68.7000,1.0
68.7200,1.0
68.7400,0.0
68.7600,2.0
68.7800,1.0
68.8000,2.0
68.8200,2.0
68.8400,2.0
68.8600,0.0
68.8800,0.0
68.9000,1.0
68.9200,3.0
68.9400,5.0
68.9600,1.0
68.9800,2.0
69.0000,1.0
69.0200,4.0
69.0400,2.0
69.0600,6.0
69.0800,4.0
69.1000,6.0
69.1200,2.0
69.1400,5.0
69.1600,7.0
69.1800,9.0
69.2000,6.0
69.2200,6.0
69.2400,1.0
69.2600,0.0
69.2800,4.0
69.3000,4.0
69.3200,5.0
69.3400,1.0
69.3600,3.0
69.3800,3.0
69.4000,4.0
69.4200,3.0
69.4400,2.0
69.4600,2.0
69.4800,2.0
69.5000,2.0
69.5200,1.0
69.5400,0.0
69.5600,0.0
69.5800,0.0
69.6000,6.0
69.6200,3.0
69.6400,4.0
69.6600,1.0
69.6800,5.0
69.7000,1.0
69.7200,2.0
69.7400,5.0
69.7600,5.0
69.7800,2.0
69.8000,5.0
69.8200,6.0
69.8400,5.0
69.8600,4.0
69.8800,2.0
69.9000,2.0
69.9200,1.0
69.9400,1.0
69.9600,1.0
69.9800,2.0
70.0000,2.0
70.0200,7.0
70.0400,1.0
70.0600,1.0
70.0800,3.0
70.1000,4.0
70.1200,5.0
70.1400,1.0
70.1600,2.0
70.1800,5.0
70.2000,2.0
70.2200,2.0
70.2400,3.0
70.2600,5.0
70.2800,2.0
70.3000,1.0
70.3200,3.0
70.3400,4.0
70.3600,2.0
70.3800,2.0
70.4000,3.0
70.4200,4.0
70.4400,5.0
70.4600,6.0
70.4800,3.0
70.5000,3.0
70.5200,3.0
70.5400,8.0
70.5600,6.0
70.5800,5.0
70.6000,5.0
70.6200,5.0
70.6400,3.0
70.6600,5.0
70.6800,4.0
70.7000,3.0
70.7200,5.0
70.7400,5.0
70.7600,8.0
70.7800,9.0
70.8000,4.0
70.8200,6.0
70.8400,5.0
70.8600,7.0
70.8800,11.0
70.9000,8.0
70.9200,6.0
70.9400,10.0
70.9600,6.0
70.9800,8.0
71.0000,5.0
71.0200,5.0
71.0400,3.0
71.0600,5.0
71.0800,13.0
71.1000,10.0
71.1200,14.0
71.1400,7.0
71.1600,10.0
71.1800,12.0
71.2000,13.0
71.2200,20.0
71.2400,12.0
71.2600,10.0
71.2800,5.0
71.3000,7.0
71.3200,9.0
71.3400,14.0
71.3600,13.0
71.3800,12.0
71.4000,17.0
71.4200,14.0
71.4400,16.0
71.4600,15.0
71.4800,15.0
71.5000,15.0
71.5200,20.0
71.5400,20.0
71.5600,21.0
71.5800,29.0
71.6000,20.0
71.6200,17.0
71.6400,29.0
71.6600,32.0
71.6800,26.0
71.7000,15.0
71.7200,22.0
71.7400,20.0
71.7600,25.0
71.7800,28.0
71.8000,24.0
71.8200,37.0
71.8400,28.0
71.8600,47.0
71.8800,43.0
71.9000,36.0
71.9200,40.0
71.9400,28.0
71.9600,45.0
71.9800,48.0
72.0000,48.0
72.0200,70.0
72.0400,48.0
72.0600,71.0
72.0800,78.0
72.1000,91.0
72.1200,101.0
72.1400,116.0
72.1600,128.0
72.1800,146.0
72.2000,166.0
72.2200,198.0
72.2400,163.0
72.2600,232.0
72.2800,272.0
72.3000,256.0
72.3200,325.0
72.3400,338.0
72.3600,412.0
72.3800,455.0
72.4000,570.0
72.4200,683.0
72.4400,924.0
72.4600,1053.0
72.4800,1428.0
72.5000,1836.0
72.5200,2416.0
72.5400,3024.0
72.5600,3548.0
72.5800,4128.0
72.6000,4396.0
72.6200,4421.0
72.6400,3911.0
72.6600,3340.0
72.6800,2719.0
72.7000,2232.0
72.7200,1977.0
72.7400,1876.0
72.7600,2044.0
72.7800,2171.0
72.8000,2293.0
72.8200,2218.0
72.8400,2039.0
72.8600,1652.0
72.8800,1233.0
72.9000,915.0
72.9200,643.0
72.9400,425.0
72.9600,325.0
72.9800,229.0
73.0000,193.0
73.0200,138.0
73.0400,95.0
73.0600,107.0
73.0800,85.0
73.1000,83.0
73.1200,61.0
73.1400,62.0
73.1600,58.0
73.1800,49.0
73.2000,59.0
73.2200,41.0
73.2400,42.0
73.2600,44.0
73.2800,37.0
73.3000,44.0
73.3200,28.0
73.3400,32.0
73.3600,30.0
73.3800,31.0
73.4000,24.0
73.4200,19.0
73.4400,21.0
73.4600,31.0
73.4800,32.0
73.5000,21.0
73.5200,24.0
73.5400,24.0
73.5600,24.0
73.5800,23.0
73.6000,22.0
73.6200,25.0
73.6400,20.0
73.6600,24.0
73.6800,8.0
73.7000,24.0
73.7200,16.0
73.7400,10.0
73.7600,14.0
73.7800,14.0
73.8000,13.0
73.8200,14.0
73.8400,14.0
73.8600,20.0
73.8800,14.0
73.9000,20.0
73.9200,11.0
73.9400,12.0
73.9600,9.0
73.9800,15.0
74.0000,10.0
74.0200,12.0
74.0400,15.0
74.0600,10.0
74.0800,12.0
74.1000,6.0
74.1200,8.0
74.1400,13.0
74.1600,11.0
74.1800,8.0
74.2000,13.0
74.2200,8.0
74.2400,19.0
74.2600,7.0
74.2800,12.0
74.3000,9.0
74.3200,5.0
74.3400,6.0
74.3600,4.0
74.3800,8.0
74.4000,6.0
74.4200,5.0
74.4400,6.0
74.4600,7.0
74.4800,8.0
74.5000,7.0
74.5200,9.0
74.5400,6.0
74.5600,4.0
74.5800,6.0
74.6000,8.0
74.6200,5.0
74.6400,7.0
74.6600,5.0
74.6800,5.0
74.7000,8.0
74.7200,10.0
74.7400,7.0
74.7600,3.0
74.7800,6.0
74.8000,5.0
74.8200,2.0
74.8400,9.0
74.8600,10.0
74.8800,4.0
74.9000,4.0
74.9200,2.0
74.9400,4.0
74.9600,3.0
74.9800,3.0
75.0000,10.0
75.0200,4.0
75.0400,5.0
75.0600,7.0
75.0800,3.0
75.1000,4.0
75.1200,2.0
75.1400,3.0
75.1600,1.0
75.1800,2.0
75.2000,3.0
75.2200,6.0
75.2400,2.0
75.2600,7.0
75.2800,4.0
75.3000,0.0
75.3200,4.0
75.3400,3.0
75.3600,4.0
75.3800,3.0
75.4000,2.0
75.4200,3.0
75.4400,5.0
75.4600,3.0
75.4800,1.0
75.5000,2.0
75.5200,4.0
75.5400,3.0
75.5600,1.0
75.5800,2.0
75.6000,3.0
75.6200,2.0
75.6400,3.0
75.6600,4.0
75.6800,1.0
75.7000,5.0
75.7200,3.0
75.7400,4.0
75.7600,2.0
75.7800,2.0
75.8000,5.0
75.8200,3.0
75.8400,3.0
75.8600,2.0
75.8800,2.0
75.9000,2.0
75.9200,0.0
75.9400,2.0
75.9600,1.0
75.9800,3.0
76.0000,3.0
76.0200,2.0
76.0400,4.0
76.0600,2.0
76.0800,2.0
76.1000,4.0
76.1200,1.0
76.1400,4.0
76.1600,2.0
76.1800,1.0
76.2000,4.0
76.2200,1.0
76.2400,0.0
76.2600,2.0
76.2800,2.0
76.3000,4.0
76.3200,1.0
76.3400,1.0
76.3600,4.0
76.3800,0.0
76.4000,0.0
76.4200,2.0
76.4400,1.0
76.4600,3.0
76.4800,3.0
76.5000,3.0
76.5200,2.0
76.5400,2.0
76.5600,2.0
76.5800,3.0
76.6000,3.0
76.6200,5.0
76.6400,3.0
76.6600,3.0
76.6800,6.0
76.7000,5.0
76.7200,5.0
76.7400,3.0
76.7600,4.0
76.7800,6.0
76.8000,7.0
76.8200,1.0
76.8400,4.0
76.8600,4.0
76.8800,4.0
76.9000,2.0
76.9200,0.0
76.9400,1.0
76.9600,2.0
76.9800,2.0
77.0000,2.0
77.0200,1.0
77.0400,2.0
77.0600,2.0
77.0800,5.0
77.1000,1.0
77.1200,2.0
77.1400,3.0
77.1600,1.0
77.1800,3.0
77.2000,2.0
77.2200,0.0
77.2400,2.0
77.2600,3.0
77.2800,2.0
77.3000,4.0
77.3200,2.0
77.3400,2.0
77.3600,2.0
77.3800,3.0
77.4000,4.0
77.4200,5.0
77.4400,2.0
77.4600,0.0
77.4800,1.0
77.5000,2.0
77.5200,0.0
77.5400,1.0
77.5600,2.0
77.5800,2.0
77.6000,2.0
77.6200,6.0
77.6400,2.0
77.6600,1.0
77.6800,3.0
77.7000,4.0
77.7200,3.0
77.7400,3.0
77.7600,1.0
77.7800,1.0
77.8000,4.0
77.8200,0.0
77.8400,0.0
77.8600,3.0
77.8800,2.0
77.9000,2.0
77.9200,1.0
77.9400,5.0
77.9600,4.0
77.9800,2.0
78.0000,1.0
78.0200,1.0
78.0400,2.0
78.0600,2.0
78.0800,3.0
78.1000,2.0
78.1200,1.0
78.1400,4.0
78.1600,0.0
78.1800,2.0
78.2000,1.0
78.2200,1.0
78.2400,0.0
78.2600,3.0
78.2800,0.0
78.3000,3.0
78.3200,0.0
78.3400,2.0
78.3600,4.0
78.3800,2.0
78.4000,3.0
78.4200,0.0
78.4400,2.0
78.4600,4.0
78.4800,3.0
78.5000,4.0
78.5200,1.0
78.5400,3.0
78.5600,2.0
78.5800,1.0
78.6000,1.0
78.6200,1.0
78.6400,4.0
78.6600,4.0
78.6800,2.0
78.7000,5.0
78.7200,1.0
78.7400,0.0
78.7600,5.0
78.7800,0.0
78.8000,4.0
78.8200,2.0
78.8400,2.0
78.8600,6.0
78.8800,5.0
78.9000,4.0
78.9200,1.0
78.9400,2.0
78.9600,2.0
78.9800,4.0
79.0000,7.0
79.0200,5.0
79.0400,5.0
79.0600,7.0
79.0800,8.0
79.1000,5.0
79.1200,2.0
79.1400,6.0
79.1600,1.0
79.1800,4.0
79.2000,4.0
79.2200,4.0
79.2400,1.0
79.2600,8.0
79.2800,2.0
79.3000,8.0
79.3200,10.0
79.3400,3.0
79.3600,4.0
79.3800,7.0
79.4000,8.0
79.4200,1.0
79.4400,6.0
79.4600,6.0
79.4800,4.0
79.5000,10.0
79.5200,6.0
79.5400,5.0
79.5600,7.0
79.5800,3.0
79.6000,6.0
79.6200,5.0
79.6400,6.0
79.6600,9.0
79.6800,11.0
79.7000,5.0
79.7200,4.0
79.7400,9.0
79.7600,11.0
79.7800,11.0
79.8000,5.0
79.8200,15.0
79.8400,14.0
79.8600,12.0
79.8800,9.0
79.9000,8.0
79.9200,15.0
79.9400,7.0
79.9600,15.0
79.9800,19.0
80.0000,14.0
80.0200,13.0
80.0400,10.0
80.0600,20.0
80.0800,17.0
80.1000,10.0
80.1200,24.0
80.1400,27.0
80.1600,26.0
80.1800,29.0
80.2000,31.0
80.2200,31.0
80.2400,43.0
80.2600,44.0
80.2800,37.0
80.3000,45.0
80.3200,54.0
80.3400,52.0
80.3600,46.0
80.3800,54.0
80.4000,67.0
80.4200,86.0
80.4400,156.0
80.4600,186.0
80.4800,219.0
80.5000,305.0
80.5200,311.0
80.5400,379.0
80.5600,431.0
80.5800,614.0
80.6000,881.0
80.6200,1643.0
80.6400,2719.0
80.6600,3724.0
80.6800,4030.0
80.7000,3574.0
80.7200,2420.0
80.7400,1445.0
80.7600,818.0
80.7800,516.0
80.8000,441.0
80.8200,446.0
80.8400,576.0
80.8600,1000.0
80.8800,1545.0
80.9000,2079.0
80.9200,2445.0
80.9400,2208.0
80.9600,1672.0
80.9800,957.0
81.0000,596.0
81.0200,340.0
81.0400,210.0
81.0600,155.0
81.0800,135.0
81.1000,118.0
81.1200,101.0
81.1400,92.0
81.1600,65.0
81.1800,65.0
81.2000,62.0
81.2200,42.0
81.2400,49.0
81.2600,54.0
81.2800,41.0
81.3000,35.0
81.3200,41.0
81.3400,36.0
81.3600,38.0
81.3800,28.0
81.4000,33.0
81.4200,23.0
81.4400,43.0
81.4600,46.0
81.4800,32.0
81.5000,28.0
81.5200,19.0
81.5400,25.0
81.5600,28.0
81.5800,27.0
81.6000,25.0
81.6200,21.0
81.6400,23.0
81.6600,24.0
81.6800,13.0
81.7000,17.0
81.7200,27.0
81.7400,20.0
81.7600,16.0
81.7800,21.0
81.8000,14.0
81.8200,20.0
81.8400,14.0
81.8600,17.0
81.8800,18.0
81.9000,17.0
81.9200,25.0
81.9400,20.0
81.9600,17.0
81.9800,11.0
82.0000,21.0
82.0200,16.0
82.0400,21.0
82.0600,19.0
82.0800,17.0
82.1000,21.0
82.1200,19.0
82.1400,16.0
82.1600,26.0
82.1800,19.0
82.2000,14.0
82.2200,12.0
82.2400,16.0
82.2600,17.0
82.2800,20.0
82.3000,13.0
82.3200,13.0
82.3400,16.0
82.3600,21.0
82.3800,16.0
82.4000,13.0
82.4200,18.0
82.4400,10.0
82.4600,18.0
82.4800,19.0
82.5000,17.0
82.5200,16.0
82.5400,12.0
82.5600,9.0
82.5800,16.0
82.6000,16.0
82.6200,13.0
82.6400,14.0
82.6600,14.0
82.6800,16.0
82.7000,8.0
82.7200,10.0
82.7400,6.0
82.7600,8.0
82.7800,11.0
82.8000,8.0
82.8200,6.0
82.8400,10.0
82.8600,8.0
82.8800,13.0
82.9000,7.0
82.9200,10.0
82.9400,12.0
82.9600,11.0
82.9800,12.0
83.0000,19.0
83.0200,18.0
83.0400,7.0
83.0600,6.0
83.0800,11.0
83.1000,11.0
83.1200,10.0
83.1400,8.0
83.1600,10.0
83.1800,7.0
83.2000,9.0
83.2200,11.0
83.2400,8.0
83.2600,6.0
83.2800,5.0
83.3000,7.0
83.3200,11.0
83.3400,10.0
83.3600,8.0
83.3800,9.0
83.4000,5.0
83.4200,5.0
83.4400,7.0
83.4600,6.0
83.4800,4.0
83.5000,9.0
83.5200,7.0
83.5400,6.0
83.5600,6.0
83.5800,8.0
83.6000,8.0
83.6200,3.0
83.6400,7.0
83.6600,9.0
83.6800,2.0
83.7000,6.0
83.7200,6.0
83.7400,10.0
83.7600,6.0
83.7800,3.0
83.8000,6.0
83.8200,9.0
83.8400,2.0
83.8600,8.0
83.8800,4.0
83.9000,4.0
83.9200,3.0
83.9400,3.0
83.9600,4.0
83.9800,3.0
84.0000,5.0
84.0200,4.0
84.0400,4.0
84.0600,7.0
84.0800,1.0
84.1000,3.0
84.1200,6.0
84.1400,4.0
84.1600,3.0
84.1800,2.0
84.2000,2.0
84.2200,1.0
84.2400,4.0
84.2600,2.0
84.2800,5.0
84.3000,3.0
84.3200,4.0
84.3400,4.0
84.3600,3.0
84.3800,2.0
84.4000,2.0
84.4200,2.0
84.4400,0.0
84.4600,4.0
84.4800,0.0
84.5000,4.0
84.5200,1.0
84.5400,0.0
84.5600,1.0
84.5800,0.0
84.6000,4.0
84.6200,1.0
84.6400,1.0
84.6600,1.0
84.6800,2.0
84.7000,5.0
84.7200,2.0
84.7400,1.0
84.7600,0.0
84.7800,4.0
84.8000,2.0
84.8200,2.0
84.8400,2.0
84.8600,0.0
84.8800,1.0
84.9000,0.0
84.9200,0.0
84.9400,3.0
84.9600,4.0
84.9800,1.0
85.0000,4.0
85.0200,0.0
85.0400,2.0
85.0600,7.0
85.0800,4.0
85.1000,1.0
85.1200,4.0
85.1400,2.0
85.1600,3.0
85.1800,2.0
85.2000,2.0
85.2200,1.0
85.2400,3.0
85.2600,2.0
85.2800,1.0
85.3000,0.0
85.3200,0.0
85.3400,3.0
85.3600,1.0
85.3800,4.0
85.4000,0.0
85.4200,3.0
85.4400,2.0
85.4600,2.0
85.4800,1.0
85.5000,0.0
85.5200,0.0
85.5400,1.0
85.5600,0.0
85.5800,1.0
85.6000,3.0
85.6200,1.0
85.6400,4.0
85.6600,1.0
85.6800,1.0
85.7000,1.0
85.7200,7.0
85.7400,1.0
85.7600,3.0
85.7800,2.0
85.8000,2.0
85.8200,2.0
85.8400,2.0
85.8600,0.0
85.8800,3.0
85.9000,0.0
85.9200,4.0
85.9400,0.0
85.9600,2.0
85.9800,2.0
86.0000,0.0
86.0200,0.0
86.0400,2.0
86.0600,2.0
86.0800,2.0
86.1000,1.0
86.1200,1.0
86.1400,1.0
86.1600,0.0
86.1800,2.0
86.2000,5.0
86.2200,2.0
86.2400,2.0
86.2600,3.0
86.2800,2.0
86.3000,1.0
86.3200,1.0
86.3400,0.0
86.3600,1.0
86.3800,1.0
86.4000,1.0
86.4200,2.0
86.4400,2.0
86.4600,0.0
86.4800,0.0
86.5000,1.0
86.5200,3.0
86.5400,4.0
86.5600,0.0
86.5800,0.0
86.6000,1.0
86.6200,0.0
86.6400,2.0
86.6600,1.0
86.6800,1.0
86.7000,0.0
86.7200,1.0
86.7400,2.0
86.7600,2.0
86.7800,1.0
86.8000,1.0
86.8200,2.0
86.8400,1.0
86.8600,1.0
86.8800,1.0
86.9000,0.0
86.9200,2.0
86.9400,1.0
86.9600,2.0
86.9800,0.0
87.0000,3.0
87.0200,1.0
87.0400,1.0
87.0600,1.0
87.0800,1.0
87.1000,0.0
87.1200,3.0
87.1400,0.0
87.1600,0.0
87.1800,1.0
87.2000,1.0
87.2200,1.0
87.2400,1.0
87.2600,2.0
87.2800,1.0
87.3000,2.0
87.3200,0.0
87.3400,2.0
87.3600,1.0
87.3800,1.0
87.4000,0.0
87.4200,4.0
87.4400,0.0
87.4600,1.0
87.4800,0.0
87.5000,2.0
87.5200,1.0
87.5400,1.0
87.5600,1.0
87.5800,0.0
87.6000,1.0
87.6200,0.0
87.6400,1.0
87.6600,0.0
87.6800,1.0
87.7000,2.0
87.7200,2.0
87.7400,1.0
87.7600,1.0
87.7800,1.0
87.8000,1.0
87.8200,2.0
87.8400,2.0
87.8600,0.0
87.8800,1.0
87.9000,0.0
87.9200,0.0
87.9400,1.0
87.9600,1.0
87.9800,0.0
88.0000,0.0
88.0200,2.0
88.0400,0.0
88.0600,0.0
88.0800,0.0
88.1000,0.0
88.1200,0.0
88.1400,2.0
88.1600,1.0
88.1800,4.0
88.2000,2.0
88.2200,1.0
88.2400,3.0
88.2600,2.0
88.2800,2.0
88.3000,0.0
88.3200,0.0
88.3400,0.0
88.3600,1.0
88.3800,0.0
88.4000,1.0
88.4200,0.0
88.4400,1.0
88.4600,1.0
88.4800,2.0
88.5000,2.0
88.5200,1.0
88.5400,0.0
88.5600,1.0
88.5800,1.0
88.6000,2.0
88.6200,0.0
88.6400,0.0
88.6600,1.0
88.6800,1.0
88.7000,2.0
88.7200,1.0
88.7400,2.0
88.7600,0.0
88.7800,2.0
88.8000,3.0
88.8200,0.0
88.8400,2.0
88.8600,0.0
88.8800,2.0
88.9000,1.0
88.9200,3.0
88.9400,2.0
88.9600,2.0
88.9800,2.0
89.0000,3.0
89.0200,1.0
89.0400,2.0
89.0600,1.0
89.0800,0.0
89.1000,0.0
89.1200,1.0
89.1400,0.0
89.1600,0.0
89.1800,1.0
89.2000,1.0
89.2200,5.0
89.2400,1.0
89.2600,0.0
89.2800,1.0
89.3000,3.0
89.3200,2.0
89.3400,3.0
89.3600,2.0
89.3800,2.0
89.4000,0.0
89.4200,3.0
89.4400,3.0
89.4600,3.0
89.4800,3.0
89.5000,1.0
89.5200,1.0
89.5400,1.0
89.5600,1.0
89.5800,1.0
89.6000,1.0
89.6200,3.0
89.6400,0.0
89.6600,0.0
89.6800,0.0
89.7000,1.0
89.7200,1.0
89.7400,1.0
89.7600,1.0
89.7800,4.0
89.8000,1.0
89.8200,3.0
89.8400,1.0
89.8600,0.0
89.8800,3.0
89.9000,0.0
89.9200,1.0
89.9400,0.0
89.9600,1.0
89.9800,0.0
90.0000,1.0
90.0200,0.0
90.0400,0.0
90.0600,2.0
90.0800,1.0
90.1000,1.0
90.1200,0.0
90.1400,1.0
90.1600,1.0
90.1800,1.0
90.2000,1.0
90.2200,0.0
90.2400,2.0
90.2600,1.0
90.2800,0.0
90.3000,1.0
90.3200,3.0
90.3400,0.0
90.3600,1.0
90.3800,0.0
90.4000,2.0
90.4200,2.0
90.4400,2.0
90.4600,2.0
90.4800,0.0
90.5000,2.0
90.5200,0.0
90.5400,4.0
90.5600,4.0
90.5800,1.0
90.6000,1.0
90.6200,0.0
90.6400,0.0
90.6600,2.0
90.6800,0.0
90.7000,1.0
90.7200,2.0
90.7400,1.0
90.7600,0.0
90.7800,1.0
90.8000,1.0
90.8200,2.0
90.8400,6.0
90.8600,2.0
90.8800,2.0
90.9000,1.0
90.9200,2.0
90.9400,2.0
90.9600,0.0
90.9800,1.0
91.0000,0.0
91.0200,1.0
91.0400,1.0
91.0600,0.0
91.0800,1.0
91.1000,0.0
91.1200,0.0
91.1400,0.0
91.1600,0.0
91.1800,0.0
91.2000,0.0
91.2200,0.0
91.2400,0.0
91.2600,1.0
91.2800,0.0
91.3000,2.0
91.3200,0.0
91.3400,2.0
91.3600,2.0
